0.760452,3.243558,1
-0.210413,1.105216,1
-0.621234,3.714287,1
-0.411733,-0.280143,1
-0.802893,2.940026,1
0.668970,-0.821165,1
1.289445,1.943074,1
-0.883412,1.400281,1
0.414912,3.484999,1
0.954042,3.106009,1
-0.585538,0.109867,1
-0.676914,-0.094576,1
-0.260295,2.382359,1
0.397048,1.541206,1
1.267821,0.144147,1
-0.710257,1.517748,1
-0.386337,0.868049,1
1.900144,5.862114,1
-1.210666,2.268910,1
0.839768,2.084214,1
-1.428271,3.116852,1
-0.889749,2.266596,1
-0.946069,0.709005,1
-0.524041,-0.163532,1
-0.143045,0.832739,1
0.791796,3.769383,1
0.932231,2.276982,1
-0.457740,-0.948457,1
-0.920832,-0.140671,1
0.069956,1.245523,1
-1.273372,-0.875899,1
0.125686,3.883149,1
0.240105,-1.726178,1
-0.454253,0.732884,1
2.073493,3.841049,1
-0.436784,1.952886,1
-1.130543,2.970160,1
1.819455,2.677397,1
-1.377204,2.519637,1
0.871995,1.384442,1
-0.280824,-2.586001,1
1.613676,3.137728,1
-0.365155,3.623269,1
-0.139907,4.573029,1
-1.586603,0.021664,1
-0.542124,0.258991,1
0.888702,0.765382,1
0.342496,-0.880178,1
0.057221,2.501903,1
0.594452,-0.171429,1
1.320661,1.340095,1
-0.484570,4.066703,1
0.664510,-1.742870,1
0.060069,1.581152,1
0.019609,3.280090,1
0.702036,4.886439,1
-0.382406,1.429309,1
2.500935,3.518021,1
-0.223055,-0.227996,1
1.057767,2.152482,1
0.520303,1.577513,1
1.132545,2.697222,1
-1.138394,1.648984,1
0.082427,-0.492916,1
2.468235,3.339294,1
1.401186,3.592044,1
0.130243,2.346157,1
1.096803,0.800191,1
-0.099782,0.463914,1
0.265304,-1.624854,1
0.106512,2.041605,1
0.797092,1.382748,1
-0.573450,2.422499,1
-0.205977,0.300041,1
-1.001166,-0.286355,1
-0.055480,3.146662,1
-0.178002,0.646440,1
-2.040526,0.736984,1
-0.679292,1.917491,1
-1.144648,0.542893,1
0.459262,0.444623,1
-0.751101,2.558222,1
1.542703,3.600919,1
1.361308,2.370462,1
-0.060607,-0.905960,1
0.497959,2.875525,1
-0.316109,2.744761,1
0.711891,2.363156,1
-0.491840,1.872163,1
1.716105,1.222989,1
-0.560391,0.988739,1
-0.098109,4.316563,1
-2.039735,-0.890256,1
1.376889,-0.143842,1
-1.768928,2.354299,1
0.180941,-0.772311,1
0.051468,6.025919,1
0.988006,2.311348,1
-0.225615,1.693071,1
0.403481,2.532154,1
-2.345696,-3.295574,2
-3.473871,-2.485142,2
-4.003672,-2.844889,2
-2.880191,-2.355753,2
-1.484087,-4.312649,2
-1.473928,-2.928595,2
-1.757721,-3.490748,2
-2.028801,-3.798484,2
-0.815560,-2.898531,2
-0.779031,-4.119111,2
-0.740594,-2.933454,2
-2.802535,-3.448132,2
-2.048189,-2.867250,2
-2.281311,-3.071314,2
-4.043195,-0.323705,2
-1.939356,-2.797810,2
-1.558553,-3.377864,2
-2.825781,-2.786238,2
-1.992305,-3.332935,2
-1.093798,-3.687059,2
-1.671390,-5.293354,2
-0.850762,-4.260661,2
-1.233457,-4.852439,2
-3.014080,-3.377678,2
-2.336172,-2.752232,2
-3.444706,-2.848679,2
-2.775539,-2.777580,2
-2.545910,-2.499566,2
-4.798298,-1.069840,2
-3.305912,-1.918550,2
-1.975491,-4.331872,2
-3.096824,-1.727547,2
-3.119538,-3.120601,2
-3.973795,-2.996349,2
-3.279816,-1.688508,2
-1.749176,-3.708340,2
-2.526990,-3.385843,2
-1.824476,-3.699726,2
-2.647872,-2.364375,2
-3.405549,-2.048012,2
-2.939332,-2.704368,2
-2.114679,-1.117405,2
-1.751201,-2.479053,2
-0.527709,-3.466300,2
-2.976052,-2.841086,2
-4.952449,-1.906351,2
-2.981709,-3.882674,2
-4.951684,-1.901106,2
-4.495633,-3.389302,2
-2.553576,-1.563973,2
-2.652351,-2.263407,2
-0.217128,-4.512814,2
-2.869870,-3.552643,2
-1.089378,-4.225735,2
-3.384914,-1.427127,2
0.316121,-5.106310,2
-0.625173,-3.509194,2
-1.075180,-3.871552,2
-5.005221,0.591201,2
-2.064448,-2.642404,2
0.266123,-3.673774,2
-1.591784,-2.033202,2
-2.949820,-3.098304,2
-5.013240,-1.930562,2
-0.962981,-2.940037,2
-4.564907,-1.560455,2
-2.207181,-2.913112,2
0.260454,-4.931426,2
-3.106418,-2.808231,2
-2.313937,-3.461012,2
0.123966,-4.878859,2
-3.245452,-2.724358,2
-1.026849,-2.571294,2
-2.628476,-3.584569,2
-2.114196,-3.928600,2
-1.358627,-3.220947,2
-1.422691,-2.512455,2
-3.176386,-2.360146,2
-0.841237,-4.299692,2
-4.622683,-1.430718,2
-2.417876,-1.681639,2
-2.438448,-2.988660,2
-4.526838,-1.633556,2
-4.494618,-1.452839,2
-2.040447,-3.371022,2
-3.139099,-1.897404,2
-4.977530,-1.772905,2
