-3.363695,4.383452,1
-4.145285,3.888877,1
-3.242152,3.478191,1
-4.638110,3.840312,1
-3.519775,3.407096,1
-4.793865,4.558279,1
-3.803594,4.794250,1
-4.062985,3.444168,1
-3.289857,4.149967,1
-3.405864,4.514392,1
-4.506666,3.707477,1
-4.581347,3.661111,1
-3.698413,3.783967,1
-3.972960,4.250025,1
-4.435948,4.883614,1
-4.016256,3.547502,1
-4.234133,3.790643,1
-2.408139,4.957817,1
-3.768340,3.186359,1
-3.768272,4.500319,1
-3.477486,2.999435,1
-3.758991,3.390485,1
-4.307702,3.443961,1
-4.600719,3.762238,1
-4.238829,3.947318,1
-3.178066,4.373237,1
-3.697657,4.548046,1
-4.874236,3.849373,1
-4.605255,3.508705,1
-4.087141,4.059054,1
-4.874583,3.326751,1
-3.159209,3.943298,1
-5.125228,4.337540,1
-4.283745,3.755220,1
-3.112321,5.183850,1
-3.854804,3.696396,1
-3.519568,3.197096,1
-3.528965,5.089066,1
-3.685573,3.066126,1
-4.012968,4.560914,1
-5.443637,4.055690,1
-3.373841,4.931876,1
-3.266004,3.646186,1
-2.925376,3.734930,1
-4.569333,3.076197,1
-4.452929,3.726526,1
-4.229813,4.607017,1
-4.824924,4.354135,1
-3.646383,3.978946,1
-4.568079,4.473669,1
3.985666,-3.151346,1
4.885921,-4.455137,1
2.882349,-3.391727,1
4.030397,-3.966468,1
4.625676,-4.089565,1
5.211331,-3.747847,1
3.963070,-4.239027,1
4.787786,-2.525928,1
3.386175,-4.042743,1
4.262602,-3.365021,1
4.043691,-3.673708,1
4.456247,-3.348710,1
4.016270,-4.732168,1
3.302824,-3.833376,1
4.723993,-2.536470,1
4.778958,-3.229236,1
4.301240,-3.965709,1
3.788998,-3.262697,1
3.633033,-4.004042,1
2.911149,-3.652250,1
4.193550,-3.963338,1
3.984066,-3.486602,1
4.305767,-4.417393,1
3.572129,-4.062153,1
3.341046,-4.534010,1
4.576447,-4.129648,1
3.694648,-4.064225,1
3.667470,-5.253342,1
4.125089,-4.455727,1
3.627683,-4.672746,1
3.643959,-3.647575,1
4.347799,-4.538097,1
4.786555,-3.139788,1
4.348753,-3.184567,1
3.153260,-3.900623,1
4.498764,-3.762310,1
4.427073,-4.272284,1
4.325626,-3.596955,1
4.115107,-4.333973,1
3.957066,-2.893267,1
3.802735,-4.326913,1
4.985892,-4.223801,1
3.096111,-5.159570,1
3.466382,-3.030549,1
4.243968,-5.173399,1
3.207837,-3.754741,1
5.590846,-4.226697,1
4.316176,-3.418471,1
4.060651,-4.154480,1
4.375202,-3.802685,1
2.094808,1.758290,1
1.314257,2.561118,1
0.899811,2.409502,1
1.760966,2.535557,1
2.665175,0.860871,1
2.762211,1.847129,1
2.516308,1.502110,1
2.296252,1.336230,1
3.250256,1.737794,1
3.198267,0.858986,1
3.303347,1.697963,1
1.747636,1.740120,1
2.342179,2.005025,1
2.156853,1.905630,1
1.033727,4.217593,1
2.427027,2.032986,1
2.670665,1.543144,1
1.773291,2.217361,1
2.353315,1.661402,1
2.993811,1.230028,1
2.463438,0.197816,1
3.136148,0.772165,1
2.815306,0.425642,1
1.596001,1.832457,1
2.136989,2.144369,1
1.312273,2.295742,1
1.810947,2.213561,1
1.998476,2.366453,1
0.427935,3.834841,1
1.474921,2.932321,1
2.301107,0.944776,1
1.641656,3.027164,1
1.534768,2.036974,1
0.912072,2.295417,1
1.509071,3.091396,1
2.508542,1.345042,1
1.955112,1.729853,1
2.453502,1.366153,1
1.931939,2.483243,1
1.392980,2.859674,1
1.694748,2.298380,1
2.406285,3.267704,1
2.586570,2.223210,1
3.426059,1.275191,1
1.658791,2.208053,1
0.260004,3.268161,1
1.587234,1.465436,1
0.260908,3.271754,1
0.501357,2.118508,1
2.053340,3.036032,1
-2.064836,-1.443770,1
-0.412325,-3.533772,1
-2.308841,-2.321127,1
-1.037772,-3.155489,1
-2.551619,-0.701085,1
-0.057000,-4.063500,1
-0.648677,-2.736073,1
-1.004378,-2.905407,1
-3.617392,1.062010,1
-1.655281,-1.831195,1
-0.001243,-3.030671,1
-1.266883,-1.490104,1
-2.338480,-1.980825,1
-3.786447,-0.737049,1
-0.861276,-2.262554,1
-3.431481,-0.561850,1
-1.778179,-1.996135,1
-0.086787,-3.927565,1
-2.435338,-1.742587,1
-1.892445,-2.366150,1
-0.184162,-3.862913,1
-2.532567,-1.655075,1
-0.884578,-1.986567,1
-2.132676,-2.391883,1
-1.775216,-2.739713,1
-1.171570,-2.384531,1
-1.173039,-1.865908,1
-2.458011,-1.408732,1
-0.859344,-3.257598,1
-3.465747,-0.457733,1
-1.854079,-1.074947,1
-1.953820,-2.004131,1
-3.408103,-0.621611,1
-3.372623,-0.498972,1
-1.684695,-2.356229,1
-2.400546,-1.085722,1
-3.749882,-0.631570,1
-2.150152,-2.155464,1
-2.412041,-1.747471,1
-2.287643,-1.522381,1
-3.097827,-0.641097,1
-3.300680,-1.606069,1
-1.565936,-1.512503,1
-1.753072,-2.634712,1
-1.432047,-2.966403,1
-2.382750,-1.958541,1
-1.692872,-1.627271,1
-2.510482,-1.905051,1
-0.805857,-2.045220,1
-3.729978,-0.256782,1
-4.456698,-4.790205,0
-5.086893,-3.939593,0
-4.493004,-4.491927,0
-5.027400,-4.410537,0
-5.547522,-3.915908,0
-3.274760,-4.452320,0
-5.429808,-3.665561,0
-4.417139,-4.440006,0
-2.340460,-4.455241,0
-4.062826,-3.550198,0
-3.523456,-4.831835,0
-3.064262,-4.558444,0
-3.141164,-5.080616,0
-4.861671,-3.890514,0
-4.344310,-3.831236,0
-5.115092,-4.304421,0
-3.798065,-3.934815,0
-3.703465,-3.846200,0
-4.397168,-5.166859,0
-3.362612,-4.464712,0
-4.280788,-3.688539,0
-3.844631,-4.032692,0
-5.319897,-5.093838,0
-4.300595,-5.048687,0
-3.185488,-4.036777,0
-3.653146,-3.824541,0
-4.142084,-4.224755,0
-3.398314,-4.343371,0
-3.760127,-4.584646,0
-4.394511,-2.674999,0
-4.503825,-5.327839,0
-5.098958,-5.111342,0
-2.782872,-3.636143,0
-4.709886,-4.069297,0
-3.030133,-3.237865,0
-3.001882,-4.316371,0
-3.464892,-3.450397,0
-4.105037,-3.394272,0
-4.253189,-3.889767,0
-4.665733,-4.200998,0
-3.786894,-3.533986,0
-4.316632,-4.289935,0
